index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
37941;2020-06-12;Anhui;China;991;inf;990.9999999999998;3.7151209870536155e+31
37942;2020-06-12;Aruba;Netherlands;101;inf;100.99999999999999;inf
37943;2020-06-12;Australian Capital Territory;Australia;108;inf;107.99999999999997;3.239015673879237e+31
37944;2020-06-12;Beijing;China;601;170.47619047619048;619.9999999999999;49.721311475409884
37945;2020-06-12;Bermuda;United Kingdom;141;inf;141.39999999999998;705.9999999999899
37946;2020-06-12;Bonaire, Sint Eustatius and Saba;Netherlands;7;inf;6.999999999999998;
37947;2020-06-12;British Columbia;Canada;2709;185.81609195402308;2700.1999999999994;299.0592592592593
37948;2020-06-12;British Virgin Islands;United Kingdom;8;inf;7.999999999999998;
37949;2020-06-12;Cayman Islands;United Kingdom;187;52.66666666666669;185.39999999999998;67.72839506172797
37950;2020-06-12;Channel Islands;United Kingdom;565;inf;564.9999999999999;5649.333333335261
37951;2020-06-12;Chongqing;China;579;inf;579.8;1448.3333333332098
37952;2020-06-12;Curacao;Netherlands;22;inf;21.999999999999993;
37953;2020-06-12;Shaanxi;China;311;inf;311.4;1555.6666666665344
37954;2020-06-12;Diamond Princess;Canada;0;;0.0;
37955;2020-06-12;Faroe Islands;Denmark;187;inf;186.99999999999997;inf
37956;2020-06-12;French Guiana;France;1043;10.58052434456929;1048.1999999999998;10.450036469730128
37957;2020-06-12;French Polynesia;France;60;inf;59.999999999999986;
37958;2020-06-12;Fujian;China;361;721.3333333333336;360.99999999999994;720.9333333333335
37959;2020-06-12;Gansu;China;139;inf;138.99999999999997;inf
37960;2020-06-12;Gibraltar;United Kingdom;176;inf;175.99999999999994;2.6391979564941928e+31
37961;2020-06-12;Grand Princess;Canada;13;inf;12.999999999999998;
37962;2020-06-12;Greenland;Denmark;13;inf;12.999999999999998;
37963;2020-06-12;Guadeloupe;France;171;47.523809523809554;168.2;119.14285714285668
37964;2020-06-12;Guangdong;China;1608;3214.6666666666674;1614.3999999999996;383.3809523809483
37965;2020-06-12;Guangxi;China;254;inf;253.99999999999994;3.8088425053950284e+31
37966;2020-06-12;Guizhou;China;147;inf;146.99999999999997;inf
37967;2020-06-12;Hainan;China;171;340.66666666666674;170.59999999999997;852.0000000000488
37968;2020-06-12;Hebei;China;328;inf;328.5999999999999;1093.9999999999582
37969;2020-06-12;Falkland Islands (Malvinas);United Kingdom;13;inf;12.999999999999998;
37970;2020-06-12;Shandong;China;792;inf;791.9999999999999;inf
37971;2020-06-12;no;El Salvador;3481;32.61835748792272;3490.199999999999;32.94163424124523
37972;2020-06-12;Shanxi;China;198;inf;197.99999999999997;inf
37973;2020-06-12;no;Bosnia and Herzegovina;2893;48.02259887005652;2857.1999999999994;79.7344632768365
37974;2020-06-12;no;Botswana;48;inf;52.79999999999999;
37975;2020-06-12;no;Brazil;828810;28.419737324301646;824438.3999999999;29.41547975896827
37976;2020-06-12;no;Brunei;141;inf;140.99999999999997;inf
37977;2020-06-12;no;Bulgaria;3191;31.212121212121218;3165.1999999999994;35.954881369117054
37978;2020-06-12;no;Burkina Faso;892;1783.333333333334;892.1999999999998;1783.3333333333337
37979;2020-06-12;no;Burma;261;39.435897435897445;258.19999999999993;79.70833333333363
37980;2020-06-12;no;Burundi;85;84.33333333333337;84.6;
37981;2020-06-12;no;Cabo Verde;697;16.00813008130082;688.9999999999999;20.259259259259277
37982;2020-06-12;no;Cambodia;126;inf;126.79999999999998;316.0000000000012
37983;2020-06-12;no;Cameroon;8681;inf;8680.999999999998;86.771717171718
37984;2020-06-12;no;Central African Republic;2044;25.14529914529916;1999.5999999999995;47.299516908212716
37985;2020-06-12;no;Chad;848;847.3333333333336;847.9999999999999;564.3999999999788
37986;2020-06-12;no;Chile;193452;30.197040624159275;194283.59999999998;29.633511597700927
37987;2020-06-12;no;Bolivia;16929;19.56917475728156;16935.199999999997;20.974312402698523
37988;2020-06-12;no;Colombia;46858;28.495382031905965;47087.399999999994;26.865703458076702
37989;2020-06-12;no;Congo (Brazzaville);728;inf;727.9999999999999;161.11111111111111
37990;2020-06-12;no;Congo (Kinshasa);4637;36.5506072874494;4608.799999999999;39.56376429199639
37991;2020-06-12;no;Costa Rica;1612;20.35761589403974;1597.5999999999997;23.1959595959596
37992;2020-06-12;no;Cote d'Ivoire;4684;17.586481113320087;4640.199999999999;21.54928664072634
37993;2020-06-12;no;Croatia;2249;inf;2249.9999999999995;2498.9629629633414
37994;2020-06-12;no;Cuba;2233;201.90909090909096;2229.7999999999997;274.26337448559207
37995;2020-06-12;no;Cyprus;980;325.4444444444446;978.3999999999997;464.88888888889653
37996;2020-06-12;no;Czechia;9938;173.19883040935682;9926.399999999998;174.081128747796
37997;2020-06-12;no;Denmark;12099;290.3614457831326;12096.399999999998;326.80216802168354
37998;2020-06-12;no;Diamond Princess;712;inf;711.9999999999999;inf
37999;2020-06-12;no;Djibouti;4441;129.5294117647059;4425.199999999999;144.12896174863388
38000;2020-06-12;no;Dominica;18;inf;17.999999999999996;
38001;2020-06-12;no;Dominican Republic;22008;35.69611111111113;21957.399999999994;42.96962414046337
38002;2020-06-12;Shanghai;China;690;229.2222222222223;689.1999999999998;254.2469135802534
38003;2020-06-12;no;Comoros;163;324.66666666666674;167.79999999999995;22.97142857142862
38004;2020-06-12;no;Bhutan;62;40.66666666666669;62.999999999999986;
38005;2020-06-12;no;Ecuador;45778;67.09417040358747;45552.99999999999;77.38575361321395
38006;2020-06-12;no;Belize;20;inf;19.999999999999996;
38007;2020-06-12;no;Benin;388;8.016064257028114;370.4;13.174968071519787
38008;2020-06-12;Sint Maarten;Netherlands;77;inf;76.99999999999999;
38009;2020-06-12;South Australia;Australia;440;inf;439.9999999999999;3.298997445617741e+31
38010;2020-06-12;St Martin;France;42;82.6666666666667;41.599999999999994;
38011;2020-06-12;Tasmania;Australia;228;inf;227.99999999999994;3.41896098909475e+31
38012;2020-06-12;Tianjin;China;196;390.6666666666668;195.59999999999997;390.26666666666677
38013;2020-06-12;Tibet;China;1;inf;0.9999999999999998;
38014;2020-06-12;Turks and Caicos Islands;United Kingdom;12;inf;11.999999999999998;
38015;2020-06-12;Victoria;Australia;1703;850.8333333333336;1711.3999999999996;230.23423423423498
38016;2020-06-12;Western Australia;Australia;602;1203.3333333333337;601.8;1001.9999999999623
38017;2020-06-12;Xinjiang;China;76;inf;75.99999999999999;
38018;2020-06-12;Yukon;Canada;11;inf;10.999999999999996;
38019;2020-06-12;Yunnan;China;185;inf;184.99999999999997;inf
38020;2020-06-12;Zhejiang;China;1268;inf;1267.9999999999998;inf
38021;2020-06-12;no;Afghanistan;23546;32.56315289648624;23489.199999999997;35.175498048880634
38022;2020-06-12;Sichuan;China;583;1164.666666666667;583.3999999999999;971.1111111110744
38023;2020-06-12;no;Algeria;10698;98.97507788161995;10699.999999999998;97.89340727048693
38024;2020-06-12;no;Belgium;59819;477.5973333333335;59809.19999999999;513.7028112449767
38025;2020-06-12;no;Belarus;52520;71.25263640531867;52523.19999999999;69.07186054784788
38026;2020-06-12;no;Barbados;96;inf;95.99999999999999;
38027;2020-06-12;no;Bangladesh;81523;23.47451687193352;81267.79999999999;24.620680958385876
38028;2020-06-12;no;Albania;1416;36.81777777777779;1425.3999999999996;32.68085106382983
38029;2020-06-12;no;Bahamas;103;inf;102.99999999999997;3.0890612445329756e+31
38030;2020-06-12;no;Bahrain;17269;31.26660430308701;17215.199999999997;34.9109627156372
38031;2020-06-12;no;Austria;17064;577.4350282485879;17057.999999999996;709.7222222222224
38032;2020-06-12;no;Armenia;15281;24.93095642331636;15344.799999999996;26.039969435137902
38033;2020-06-12;no;Argentina;28764;19.71528027847798;28799.199999999997;20.343488251426848
38034;2020-06-12;no;Antigua and Barbuda;26;inf;25.999999999999996;
38035;2020-06-12;no;Angola;130;14.156862745098044;127.79999999999997;13.207407407407416
38036;2020-06-12;no;Andorra;853;1704.6666666666672;852.5999999999999;4261.999999999032
38037;2020-06-12;no;Azerbaijan;9218;25.804263565891475;9231.399999999998;25.67341040462428
38038;2020-06-13;no;Lithuania;1763;319.45454545454555;1762.3999999999996;216.58436213992013
38039;2020-06-13;no;Liechtenstein;82;inf;81.99999999999997;
38040;2020-06-13;no;Libya;418;32.533333333333346;428.19999999999993;22.28260869565221
38041;2020-06-13;no;Liberia;446;23.648148148148152;446.5999999999999;24.32575757575758
38042;2020-06-13;no;Lesotho;4;inf;3.999999999999999;
38043;2020-06-13;no;Korea, South;12085;293.8130081300814;12082.999999999996;281.98282591725336
38044;2020-06-13;no;Latvia;1097;730.4444444444446;1096.1999999999998;842.3076923077219
38045;2020-06-13;no;Laos;19;inf;18.999999999999996;
38046;2020-06-13;no;Kyrgyzstan;2207;106.32520325203254;2259.2;36.01532567049804
38047;2020-06-13;no;Kuwait;35466;67.60154738878146;35440.19999999999;64.78681019549624
38048;2020-06-13;no;Kosovo;1384;31.069767441860474;1386.1999999999998;34.416027280477294
38049;2020-06-13;no;Kenya;3457;27.48484848484849;3459.5999999999995;26.937533656435125
38050;2020-06-13;no;Lebanon;1442;71.10000000000002;1435.1999999999998;92.19913419913367
38051;2020-06-13;no;Luxembourg;4063;737.5757575757576;4062.399999999999;863.3475177305302
38052;2020-06-13;no;Malta;646;214.55555555555563;645.9999999999999;200.89583333333414
38053;2020-06-13;no;Madagascar;1252;50.272108843537424;1251.3999999999996;46.770992366412344
38054;2020-06-13;no;Malawi;529;20.708333333333336;518.5999999999999;25.996527777777796
38055;2020-06-13;no;Malaysia;8445;221.1929824561405;8432.599999999999;307.8388278388258
38056;2020-06-13;no;Maldives;2013;107.963963963964;2018.3999999999996;101.96258503401349
38057;2020-06-13;no;Mali;1776;64.81481481481484;1783.7999999999997;41.903846153846125
38058;2020-06-13;no;Mauritania;1682;12.875171467764066;1672.5999999999997;12.658503401360546
38059;2020-06-13;no;Mauritius;337;inf;337.0;inf
38060;2020-06-13;no;Mexico;142690;31.808168884809554;142592.19999999995;31.703763145023295
38061;2020-06-13;no;Moldova;11459;30.308743169398916;11379.599999999997;33.78409206640195
38062;2020-06-13;no;Monaco;99;inf;98.99999999999999;
38063;2020-06-13;no;Mongolia;197;inf;196.99999999999997;327.3333333333365
38064;2020-06-13;no;Montenegro;324;inf;324.5999999999999;1080.8888888889503
38065;2020-06-13;no;Kazakhstan;14238;76.46994535519129;14333.999999999996;42.45665149215996
38066;2020-06-13;no;Mozambique;553;16.156250000000007;548.5999999999999;19.538077403245953
38067;2020-06-13;no;MS Zaandam;9;inf;8.999999999999998;
38068;2020-06-13;no;Morocco;8692;111.13548387096779;8703.399999999998;117.72714870395752
38069;2020-06-13;no;Guyana;159;317.3333333333334;158.79999999999998;263.66666666666293
38070;2020-06-13;no;Jamaica;615;306.6666666666668;615.5999999999999;218.80952380952297
38071;2020-06-13;no;Namibia;32;62.66666666666668;31.599999999999994;
38072;2020-06-13;no;Estonia;1973;492.3333333333335;1970.9999999999995;468.3650793650744
38073;2020-06-13;no;Eswatini;486;25.35135135135136;480.5999999999999;20.187958883994135
38074;2020-06-13;no;Ethiopia;3166;11.762096774193553;3123.3999999999996;14.430830039525686
38075;2020-06-13;no;Fiji;18;inf;17.999999999999996;
38076;2020-06-13;no;Finland;7087;615.1884057971016;7087.199999999999;481.1473922902406
38077;2020-06-13;no;France;189637;395.37513061651003;189496.99999999994;514.3874535400479
38078;2020-06-13;no;Gabon;3463;inf;3576.999999999999;39.75819984744477
38079;2020-06-13;no;Gambia;28;inf;28.39999999999999;
38080;2020-06-13;no;Georgia;851;84.1666666666667;853.5999999999999;86.08163265306064
38081;2020-06-13;no;Germany;187267;649.5185185185188;187276.79999999996;861.2093308778509
38082;2020-06-13;no;Ghana;11118;28.36140350877194;11251.999999999996;30.91151446398198
38083;2020-06-13;no;Greece;3112;258.55555555555566;3112.5999999999995;240.27906976744026
38084;2020-06-13;no;Grenada;23;inf;22.999999999999993;
38085;2020-06-13;no;Guatemala;9491;19.37921146953406;9430.199999999999;22.39404466501236
38086;2020-06-13;no;Guinea;4484;79.05952380952384;4477.199999999999;75.12018140589605
38087;2020-06-13;no;Guinea-Bissau;1460;40.46009389671363;1452.1999999999998;82.39846743294977
38088;2020-06-13;no;Haiti;4165;35.85416666666667;4130.599999999999;34.939605110336764
38089;2020-06-13;no;Holy See;12;inf;11.999999999999998;
38090;2020-06-13;no;Honduras;8455;20.573367260390164;8458.399999999998;21.61935311414064
38091;2020-06-13;no;Hungary;4064;324.1600000000001;4060.199999999999;401.00990099010266
38092;2020-06-13;no;Iceland;1808;3614.6666666666674;1808.5999999999997;2582.666666666919
38093;2020-06-13;no;India;320922;26.43776457006029;320592.99999999994;27.429823939082226
38094;2020-06-13;no;Indonesia;37420;34.23403921568629;37338.399999999994;35.68909847070762
38095;2020-06-13;no;Iran;184955;76.07640480655694;184987.79999999996;77.9202150354125
38096;2020-06-13;no;Iraq;18950;15.646886446886452;18983.799999999996;15.032032877329295
38097;2020-06-13;no;Ireland;25295;886.3508771929826;25281.399999999994;1419.299625468223
38098;2020-06-13;no;Israel;18972;93.19437551695619;18925.6;106.7140959969641
38099;2020-06-13;no;Italy;236651;928.7465618860513;236675.39999999997;799.9208121827412
38100;2020-06-13;no;Japan;17293;325.3459119496856;17307.6;313.09134906229855
38101;2020-06-13;no;Nepal;5335;13.879796578825712;5396.4;14.309949824860347
38102;2020-06-13;no;Slovenia;1492;745.0000000000002;1492.1999999999998;876.784313725467
38103;2020-06-13;no;New Zealand;1504;inf;1504.3999999999996;7520.666666669234
38104;2020-06-13;no;Spain;243605;541.589458054937;243511.59999999998;641.3530291040087
38105;2020-06-13;no;Sri Lanka;1884;537.2380952380953;1886.9999999999995;284.8787878787918
38106;2020-06-13;no;Sudan;7007;49.617328519855604;7054.199999999999;41.844471445929436
38107;2020-06-13;no;Suriname;196;13.119047619047622;197.59999999999997;11.636752136752142
38108;2020-06-13;no;Sweden;50931;37.559086896203816;50579.999999999985;43.9276430707287
38109;2020-06-13;no;Switzerland;31094;1242.6800000000003;31089.799999999992;1247.5983935743157
38110;2020-06-13;no;Syria;170;55.33333333333334;170.39999999999998;29.464285714285747
38111;2020-06-13;no;Taiwan*;443;inf;443.39999999999986;2215.666666666793
38112;2020-06-13;no;Tajikistan;4971;71.56690997566913;4967.799999999999;72.16887579774169
38113;2020-06-13;no;Tanzania;509;inf;508.99999999999994;inf
38114;2020-06-13;no;Thailand;3134;695.4074074074077;3131.5999999999995;1303.8888888888393
38115;2020-06-13;no;Timor-Leste;24;inf;23.999999999999996;
38116;2020-06-13;no;Togo;530;175.44444444444454;527.9999999999999;138.12280701754347
38117;2020-06-13;no;Trinidad and Tobago;117;inf;119.39999999999996;98.50000000000037
38118;2020-06-13;no;South Sudan;1693;145.88405797101456;1683.7999999999997;93.59550561797779
38119;2020-06-13;no;Tunisia;1094;311.80952380952385;1095.9999999999998;341.3541666666741
38120;2020-06-13;no;US;2074542;80.53536663653398;2071115.1999999997;89.93017640292517
38121;2020-06-13;no;Uganda;694;91.51111111111113;691.9999999999998;86.59071729957834
38122;2020-06-13;no;Ukraine;31177;41.376841151144355;31136.999999999993;44.16470815803476
38123;2020-06-13;no;United Arab Emirates;41990;82.65272244355911;41880.99999999999;91.69683558309333
38124;2020-06-13;no;United Kingdom;270597;277.9945017182132;270559.6;277.81780708985326
38125;2020-06-13;no;Uruguay;847;inf;847.3999999999999;2823.777777777136
38126;2020-06-13;no;Uzbekistan;4966;43.188148148148166;4983.799999999999;40.50944444444445
38127;2020-06-13;no;Venezuela;2904;63.6814814814815;2927.3999999999996;42.70348258706468
38128;2020-06-13;no;Vietnam;334;333.0000000000001;333.3999999999999;832.4999999999885
38129;2020-06-13;no;West Bank and Gaza;489;488.3333333333335;492.39999999999986;157.74193548387126
38130;2020-06-13;no;Western Sahara;9;inf;8.999999999999998;
38131;2020-06-13;no;Yemen;705;11.274853801169595;699.9999999999999;13.289617486338795
38132;2020-06-13;no;Zambia;1357;16.467091295116777;1323.5999999999997;37.90588235294117
38133;2020-06-13;no;Zimbabwe;356;28.638888888888896;360.19999999999993;25.49019607843139
38134;2020-06-13;no;Turkey;176677;132.10700828937456;176797.59999999998;135.82296181630548
38135;2020-06-13;no;Netherlands;48640;249.10368466152534;48616.59999999999;278.2488991001364
38136;2020-06-13;no;South Africa;65736;17.320591517857146;65960.4;17.750504849398446
38137;2020-06-13;no;Eritrea;65;4.083333333333334;70.39999999999999;
38138;2020-06-13;no;Nicaragua;1464;inf;1463.9999999999998;inf
38139;2020-06-13;no;Niger;980;325.7777777777778;978.3999999999997;814.3333333333412
38140;2020-06-13;no;Nigeria;15682;26.84219858156029;15631.999999999998;27.905907016894748
38141;2020-06-13;no;North Macedonia;3895;20.79178338001868;3869.5999999999995;23.025036209393768
38142;2020-06-13;no;Norway;8628;861.8666666666669;8626.799999999997;797.783950617338
38143;2020-06-13;no;Oman;22077;19.815355628827135;22221.399999999994;19.338461538461537
38144;2020-06-13;no;Pakistan;132405;39.58292130201896;135533.99999999997;21.536255492207026
38145;2020-06-13;no;Panama;20059;26.18510975333787;20139.199999999997;25.121965967003575
38146;2020-06-13;no;Papua New Guinea;8;inf;7.999999999999998;
38147;2020-06-13;no;Paraguay;1261;80.53763440860216;1265.9999999999998;63.60544217687068
38148;2020-06-13;no;Peru;220749;72.73108538835767;222610.59999999998;43.38430770661822
38149;2020-06-13;no;Philippines;25392;40.73075869624761;25340.799999999996;44.05711577201089
38150;2020-06-13;no;Poland;29017;70.09395424836603;28994.999999999993;75.73689782953959
38151;2020-06-13;no;Portugal;36463;130.8655816757083;36455.79999999999;128.26973995271868
38152;2020-06-13;no;Somalia;2579;76.81818181818181;2572.9999999999995;64.64795918367341
38153;2020-06-13;no;Qatar;78416;45.854509217737935;78110.59999999998;51.06967031013971
38154;2020-06-13;no;Russia;519458;57.84041227772117;519353.9999999999;58.62936768544253
38155;2020-06-13;no;Rwanda;541;21.914893617021285;547.8;20.460130718954254
38156;2020-06-13;no;Saint Kitts and Nevis;15;inf;14.999999999999996;
38157;2020-06-13;no;Saint Lucia;19;inf;18.999999999999996;
38158;2020-06-13;no;Saint Vincent and the Grenadines;27;inf;26.999999999999993;
38159;2020-06-13;no;San Marino;694;462.0000000000003;693.3999999999999;769.5555555555753
38160;2020-06-13;no;Sao Tome and Principe;659;47.654320987654344;650.5999999999999;32.02020202020201
38161;2020-06-13;no;Saudi Arabia;123308;32.868670234664485;123771.99999999999;30.95085635596861
38162;2020-06-13;no;Senegal;4996;41.08579465541493;4973.799999999999;43.942788316772145
38163;2020-06-13;no;Serbia;12251;163.4362416107383;12240.999999999998;178.754772393538
38164;2020-06-13;no;Seychelles;11;inf;10.999999999999996;
38165;2020-06-13;no;Sierra Leone;1132;47.0921985815603;1132.9999999999998;42.95348837209291
38166;2020-06-13;no;Singapore;40197;98.29958847736629;40171.19999999999;100.89982247020056
38167;2020-06-13;no;Slovakia;1545;771.3333333333336;1545.6;428.3148148147987
38168;2020-06-13;no;Romania;21679;86.20389000670693;21685.799999999996;86.8008097165992
38169;2020-06-13;no;Equatorial Guinea;1306;inf;1305.9999999999998;inf
38170;2020-06-13;no;Jordan;953;29.185185185185198;939.5999999999998;39.50000000000003
38171;2020-06-13;no;Egypt;42980;25.406474083179685;42979.2;26.24187481509649
38172;2020-06-13;Hunan;China;1019;inf;1018.9999999999998;3.820089087595998e+31
38173;2020-06-13;Inner Mongolia;China;237;inf;237.19999999999996;2370.666666666802
38174;2020-06-13;Isle of Man;United Kingdom;336;inf;335.99999999999994;inf
38175;2020-06-13;Jiangsu;China;653;inf;652.9999999999999;inf
38176;2020-06-13;Jiangxi;China;932;inf;931.9999999999998;3.4939382037678802e+31
38177;2020-06-13;Jilin;China;155;inf;154.99999999999997;inf
38178;2020-06-13;Liaoning;China;151;149.6666666666667;150.39999999999998;299.7333333333334
38179;2020-06-13;Macau;China;45;inf;44.99999999999999;
38180;2020-06-13;Manitoba;Canada;303;200.88888888888897;302.4;376.9999999999948
38181;2020-06-13;Martinique;France;202;inf;201.99999999999997;inf
38182;2020-06-13;Mayotte;France;2282;107.77777777777783;2279.5999999999995;109.1884057971012
38183;2020-06-13;Montserrat;United Kingdom;11;inf;10.999999999999996;
38184;2020-06-13;New Brunswick;Canada;157;77.33333333333334;156.2;81.22807017543838
38185;2020-06-13;New Caledonia;France;21;inf;20.999999999999996;
38186;2020-06-13;New South Wales;Australia;3128;480.1025641025642;3125.3999999999996;1007.1612903226103
38187;2020-06-13;Newfoundland and Labrador;Canada;261;inf;260.99999999999994;inf
38188;2020-06-13;Ningxia;China;75;inf;74.99999999999999;
38189;2020-06-13;Northern Territory;Australia;29;inf;28.999999999999996;
38190;2020-06-13;Northwest Territories;Canada;5;inf;4.999999999999999;
38191;2020-06-13;Nova Scotia;Canada;1061;inf;1060.9999999999998;10609.33333333092
38192;2020-06-13;Ontario;Canada;33625;147.7522123893806;33593.59999999999;153.25252525252577
38193;2020-06-13;Prince Edward Island;Canada;27;inf;26.999999999999993;
38194;2020-06-13;Qinghai;China;18;inf;17.999999999999996;
38195;2020-06-13;Quebec;Canada;53824;316.5683382497543;53796.19999999999;362.5000000000001
38196;2020-06-13;Queensland;Australia;1065;2129.3333333333344;1064.7999999999997;2128.6666666666674
38197;2020-06-13;Reunion;France;489;488.00000000000017;490.99999999999994;203.63888888888602
38198;2020-06-13;Saint Barthelemy;France;6;inf;5.999999999999999;
38199;2020-06-13;Saint Pierre and Miquelon;France;1;inf;0.9999999999999998;
38200;2020-06-13;Saskatchewan;Canada;664;331.16666666666686;667.0;195.0196078431321
38201;2020-06-13;Hubei;China;68135;inf;68134.99999999999;inf
38202;2020-06-13;Hong Kong;China;1109;1108.0000000000005;1108.9999999999998;1583.1428571430117
38203;2020-06-13;Henan;China;1276;inf;1275.9999999999998;inf
38204;2020-06-13;Heilongjiang;China;947;inf;946.9999999999998;3.550171114772728e+31
38205;2020-06-13;Alberta;Canada;7383;219.3532338308458;7386.199999999999;192.88713910760967
38206;2020-06-13;Anguilla;United Kingdom;3;inf;2.9999999999999996;
38207;2020-06-13;Anhui;China;991;inf;990.9999999999998;3.7151209870536155e+31
38208;2020-06-13;Aruba;Netherlands;101;inf;100.99999999999999;inf
38209;2020-06-13;Australian Capital Territory;Australia;108;inf;107.99999999999997;3.239015673879237e+31
38210;2020-06-13;Beijing;China;637;29.095238095238106;641.1999999999998;33.61081081081082
38211;2020-06-13;Bermuda;United Kingdom;142;282.66666666666674;141.99999999999997;353.83333333332837
38212;2020-06-13;Bonaire, Sint Eustatius and Saba;Netherlands;7;inf;6.999999999999998;
38213;2020-06-13;British Columbia;Canada;2709;360.5333333333335;2713.1999999999994;257.3206349206349
38214;2020-06-13;British Virgin Islands;United Kingdom;8;inf;7.999999999999998;
38215;2020-06-13;Cayman Islands;United Kingdom;187;373.3333333333334;186.79999999999995;102.85185185185202
38216;2020-06-13;Channel Islands;United Kingdom;565;inf;565.5999999999999;1883.999999999929
38217;2020-06-13;Chongqing;China;580;1158.666666666667;580.3999999999999;966.3333333333885
38218;2020-06-13;Curacao;Netherlands;22;inf;21.999999999999993;
38219;2020-06-13;Shaanxi;China;311;inf;311.79999999999995;778.4999999999889
38220;2020-06-13;Diamond Princess;Canada;0;;0.0;
38221;2020-06-13;Faroe Islands;Denmark;187;inf;186.99999999999997;inf
38222;2020-06-13;French Guiana;France;1161;8.527322404371589;1140.3999999999999;11.100742311770938
38223;2020-06-13;French Polynesia;France;60;inf;59.999999999999986;
38224;2020-06-13;Fujian;China;361;inf;361.3999999999999;721.8666666666666
38225;2020-06-13;Gansu;China;139;inf;138.99999999999997;inf
38226;2020-06-13;Gibraltar;United Kingdom;176;inf;175.99999999999994;2.6391979564941928e+31
38227;2020-06-13;Grand Princess;Canada;13;inf;12.999999999999998;
38228;2020-06-13;Greenland;Denmark;13;inf;12.999999999999998;
38229;2020-06-13;Guadeloupe;France;171;48.1904761904762;169.59999999999997;120.14285714285667
38230;2020-06-13;Guangdong;China;1625;179.25925925925932;1618.6;384.3809523809483
38231;2020-06-13;Guangxi;China;254;inf;253.99999999999994;3.8088425053950284e+31
38232;2020-06-13;Guizhou;China;147;inf;146.99999999999997;inf
38233;2020-06-13;Hainan;China;171;341.3333333333334;170.79999999999995;853.0000000000488
38234;2020-06-13;Hebei;China;328;inf;329.99999999999994;328.8666666666573
38235;2020-06-13;Falkland Islands (Malvinas);United Kingdom;13;inf;12.999999999999998;
38236;2020-06-13;Shandong;China;792;inf;791.9999999999999;inf
38237;2020-06-13;no;El Salvador;3603;30.31014492753624;3600.5999999999995;32.30095590502624
38238;2020-06-13;Shanxi;China;198;inf;197.99999999999997;inf
38239;2020-06-13;no;Bosnia and Herzegovina;2893;94.18579234972681;2910.1999999999994;66.60155038759727
38240;2020-06-13;no;Botswana;60;8.666666666666668;55.19999999999999;
38241;2020-06-13;no;Brazil;850514;34.701337918886054;847609.3999999999;33.75826584035584
38242;2020-06-13;no;Brunei;141;inf;140.99999999999997;inf
38243;2020-06-13;no;Bulgaria;3266;35.344444444444456;3234.7999999999993;42.211838006230614
38244;2020-06-13;no;Burkina Faso;892;inf;892.7999999999998;1486.9999999999438
38245;2020-06-13;no;Burma;261;521.3333333333336;260.99999999999994;89.01149425287382
38246;2020-06-13;no;Burundi;85;inf;84.99999999999999;
38247;2020-06-13;no;Cabo Verde;726;20.096618357487934;717.9999999999998;22.182795698924732
38248;2020-06-13;no;Cambodia;128;126.66666666666671;127.19999999999999;316.9999999999955
38249;2020-06-13;no;Cameroon;8681;inf;8917.599999999999;56.28393470790385
38250;2020-06-13;no;Central African Republic;2057;38.431746031746044;2066.3999999999996;37.11768330252618
38251;2020-06-13;no;Chad;848;inf;848.7999999999998;847.8666666666185
38252;2020-06-13;no;Colombia;48746;26.56404451990191;48963.59999999999;25.831633958264852
38253;2020-06-13;no;Bolivia;17842;20.248857086066398;17693.6;22.260637132465696
38254;2020-06-13;no;Comoros;176;23.85714285714287;170.59999999999997;33.959183673469354
38255;2020-06-13;no;Congo (Kinshasa);4724;44.26156299840512;4698.199999999999;47.66045548654249
38256;2020-06-13;no;Costa Rica;1662;25.87096774193549;1654.1999999999998;25.582664526484734
38257;2020-06-13;no;Cote d'Ivoire;4848;20.92492492492493;4891.799999999999;19.81877574208211
38258;2020-06-13;no;Croatia;2251;2249.666666666667;2250.9999999999995;2250.0000000000005
38259;2020-06-13;no;Cuba;2238;234.73684210526324;2239.9999999999995;237.269503546097
38260;2020-06-13;no;Cyprus;980;391.3333333333334;980.5999999999998;444.7272727272751
38261;2020-06-13;no;Czechia;9991;146.00000000000003;9974.399999999998;193.45419103313776
38262;2020-06-13;no;Denmark;12139;232.5192307692308;12136.599999999999;307.81170483460426
38263;2020-06-13;no;Diamond Princess;712;inf;711.9999999999999;inf
38264;2020-06-13;no;Djibouti;4449;173.6993464052288;4450.799999999999;168.8854961832044
38265;2020-06-13;no;Dominica;18;inf;17.999999999999996;
38266;2020-06-13;no;Dominican Republic;22572;38.77650513950074;22449.999999999996;43.81596806387227
38267;2020-06-13;no;Ecuador;46356;47.52052887961031;46129.39999999999;79.69944016794983
38268;2020-06-13;Shanghai;China;691;690.0000000000002;691.3999999999999;275.6000000000001
38269;2020-06-13;no;Congo (Brazzaville);728;inf;758.9999999999999;47.63440860215053
38270;2020-06-13;no;Bhutan;66;31.666666666666675;64.6;
38271;2020-06-13;no;Chile;201634;25.967862881628292;200814.19999999995;29.493875898370348
38272;2020-06-13;no;Belize;20;inf;20.199999999999996;
38273;2020-06-13;no;Benin;412;6.884735202492215;405.9999999999999;11.845502645502656
38274;2020-06-13;Sint Maarten;Netherlands;77;inf;76.99999999999999;
